Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
229,LeBron James\jamesle01,PF,34,LAL,34,1178,26.6,.601,.291,.402,2.9,21.5,12.6,33.9,1.7,1.6,13.1,31.5,,3.4,1.7,5.1,.208,,5.9,1.7,7.6,2.9
230,Jonas Jerebko\jerebjo01,PF,31,GSW,35,717,14.1,.613,.554,.216,7.2,19.7,13.6,11.4,0.9,1.0,12.2,15.2,,1.4,0.6,2.0,.132,,1.6,-0.8,0.8,0.5
231,Alize Johnson\johnsal02,PF,22,IND,4,12,0.1,.258,.000,.667,0.0,35.9,18.5,0.0,0.0,7.5,0.0,14.1,,0.0,0.0,0.0,-0.062,,-15.1,-0.7,-15.8,0.0
232,Amir Johnson\johnsam01,C,31,PHI,31,295,13.1,.617,.217,.301,7.9,19.5,13.9,18.2,1.3,1.9,23.6,17.6,,0.3,0.4,0.6,.102,,-1.4,0.7,-0.7,0.1
233,James Johnson\johnsja01,PF,31,MIA,18,382,11.9,.505,.370,.174,2.4,14.6,8.4,18.1,1.7,1.4,11.9,18.6,,0.1,0.5,0.6,.075,,-1.6,0.2,-1.4,0.1
234,Stanley Johnson\johnsst04,SF,22,DET,28,620,9.9,.495,.523,.120,3.5,16.5,9.7,8.9,2.1,1.0,14.5,20.1,,-0.5,0.9,0.4,.029,,-2.7,0.8,-1.9,0.0
235,Tyler Johnson\johnsty01,PG,26,MIA,26,663,13.8,.568,.475,.271,1.7,10.5,6.0,14.1,1.6,1.8,12.4,19.5,,0.6,0.7,1.3,.097,,0.1,-0.3,-0.2,0.3
236,Wesley Johnson\johnswe01,SF,31,NOP,22,360,7.4,.545,.575,.075,3.0,12.5,7.8,5.5,1.3,1.6,12.7,10.8,,0.1,0.2,0.3,.042,,-1.7,-0.3,-1.9,0.0
237,Nikola Jokic\jokicni01,C,23,DEN,32,979,24.9,.575,.248,.322,9.2,25.7,17.4,37.3,2.4,1.9,16.4,25.8,,2.6,1.8,4.4,.217,,5.1,3.8,8.9,2.7
238,Damian Jones\jonesda03,C,23,GSW,24,410,15.7,.720,.000,.500,8.5,11.3,9.9,9.0,1.4,5.2,15.1,11.1,,1.0,0.4,1.4,.169,,0.9,2.3,3.1,0.5
239,Derrick Jones\jonesde02,SF,21,MIA,23,385,15.2,.526,.263,.398,11.4,15.0,13.2,4.3,2.1,3.8,9.8,16.8,,0.4,0.6,1.0,.124,,-1.4,1.3,-0.2,0.2
240,Jalen Jones\jonesja04,SF,25,CLE,8,65,13.0,.581,.500,.333,3.3,19.5,11.1,4.5,1.5,1.3,4.6,14.6,,0.1,0.0,0.1,.103,,-0.8,-2.2,-3.0,0.0
241,Tyus Jones\jonesty01,PG,22,MIN,33,612,11.1,.445,.368,.148,1.6,8.1,4.8,22.9,2.8,0.3,9.8,12.6,,0.3,0.5,0.8,.060,,-1.6,-0.4,-2.1,0.0
242,DeAndre Jordan\jordade01,C,30,DAL,33,1038,18.6,.672,.000,.630,10.9,37.8,24.6,10.3,1.1,2.5,20.9,14.5,,2.0,1.7,3.7,.171,,-0.8,3.3,2.5,1.2
243,Cory Joseph\josepco01,PG,27,IND,35,899,12.3,.522,.325,.074,1.8,13.7,7.9,20.4,2.5,0.8,14.6,14.3,,0.4,1.6,2.0,.107,,-1.2,1.9,0.7,0.6
244,Frank Kaminsky\kaminfr01,PF,25,CHO,20,231,15.3,.591,.439,.354,5.6,16.4,11.0,12.8,0.8,1.9,13.7,20.4,,0.3,0.2,0.5,.103,,0.4,-1.5,-1.1,0.1
245,Enes Kanter\kanteen01,C,26,NYK,35,953,22.5,.605,.044,.282,14.7,28.4,21.2,12.1,0.8,1.3,13.5,22.0,,2.5,0.6,3.1,.157,,2.0,-0.5,1.5,0.8
246,Luke Kennard\kennalu01,SG,22,DET,14,260,5.8,.471,.500,.024,0.8,13.7,7.0,9.0,0.7,1.0,14.5,15.6,,-0.3,0.3,0.0,-0.003,,-4.6,-0.2,-4.8,-0.2
247,Michael Kidd-Gilchrist\kiddgmi01,PF,25,CHO,26,505,16.5,.551,.095,.325,10.8,17.8,14.3,8.1,1.1,4.9,10.2,18.3,,0.8,0.6,1.4,.131,,-0.9,1.3,0.5,0.3
248,George King\kingge03,SF,25,PHO,1,6,2.0,,,,0.0,18.8,9.3,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.009,,-8.6,-1.3,-10.0,0.0
249,Maxi Kleber\klebima01,PF,27,DAL,29,506,15.1,.554,.566,.211,7.2,15.1,11.2,5.8,1.2,6.4,8.3,15.2,,0.6,0.7,1.3,.125,,-0.4,2.4,2.0,0.5
250,Brandon Knight\knighbr03,PG,27,HOU,6,51,-8.8,.200,.750,.000,2.2,4.6,3.3,2.7,0.0,0.0,9.1,18.9,,-0.3,0.0,-0.3,-0.272,,-10.8,-5.7,-16.5,-0.2
251,Kevin Knox\knoxke01,PF,19,NYK,28,696,10.4,.483,.406,.229,3.8,14.4,8.9,5.8,1.0,1.2,9.2,23.1,,-0.4,0.2,-0.2,-0.011,,-2.5,-3.1,-5.5,-0.6
252,Furkan Korkmaz\korkmfu01,SG,21,PHI,27,388,12.6,.530,.566,.124,2.6,14.6,8.8,11.2,2.2,0.4,7.3,18.0,,0.3,0.5,0.7,.091,,-0.3,-1.0,-1.3,0.1
253,Luke Kornet\kornelu01,PF,23,NYK,13,106,16.8,.571,.800,.171,6.7,15.6,11.0,12.4,1.4,4.0,9.6,16.5,,0.2,0.1,0.3,.121,,2.1,-0.3,1.8,0.1
254,Kyle Korver\korveky01,PF-SG,37,TOT,29,485,12.7,.622,.707,.144,0.5,11.9,6.1,9.1,1.0,1.0,12.3,18.2,,0.5,0.3,0.8,.079,,0.7,-2.2,-1.5,0.1
254,Kyle Korver\korveky01,PF,37,CLE,16,251,11.8,.650,.711,.211,0.0,13.3,6.4,10.1,0.6,0.7,17.0,17.5,,0.3,0.0,0.3,.054,,0.3,-3.3,-3.0,-0.1
254,Kyle Korver\korveky01,SG,37,UTA,13,234,13.6,.598,.703,.088,1.0,10.4,5.7,8.0,1.4,1.4,7.8,19.0,,0.2,0.3,0.5,.106,,1.1,-1.0,0.1,0.1
255,Kosta Koufos\koufoko01,C,29,SAC,20,301,11.9,.465,.000,.111,9.8,26.7,18.0,8.9,1.8,2.8,13.3,13.5,,0.0,0.4,0.4,.068,,-3.5,2.2,-1.4,0.0
256,Rodions Kurucs\kurucro01,SF,20,BRK,19,360,16.0,.618,.354,.260,5.7,17.9,11.7,4.8,1.5,1.3,11.3,19.0,,0.6,0.3,0.9,.124,,-0.2,-1.2,-1.5,0.0
257,Kyle Kuzma\kuzmaky01,SF,23,LAL,34,1101,15.6,.570,.394,.212,2.4,15.6,9.2,10.3,0.9,1.3,9.7,22.7,,1.2,1.1,2.3,.100,,0.2,-0.9,-0.7,0.4
258,Skal Labissiere\labissk01,PF,22,SAC,10,94,5.9,.503,.385,.423,2.2,19.1,10.4,5.4,1.0,1.8,16.3,16.2,,-0.1,0.1,0.0,-0.008,,-4.9,-1.1,-6.0,-0.1
259,Jeremy Lamb\lambje01,SG,26,CHO,33,973,16.9,.553,.321,.268,3.1,18.0,10.5,10.1,1.9,0.8,5.7,21.5,,1.5,1.0,2.5,.123,,0.9,-0.7,0.2,0.5
260,Zach LaVine\lavinza01,SG,23,CHI,29,1014,17.9,.561,.279,.323,1.3,13.3,7.3,24.7,1.4,1.3,15.5,31.9,,0.0,0.8,0.8,.038,,0.8,-1.2,-0.4,0.4
261,Jake Layman\laymaja01,SF,24,POR,25,368,12.8,.598,.495,.146,5.0,11.5,8.3,2.7,2.0,1.7,11.3,14.3,,0.4,0.3,0.7,.091,,-0.3,-0.4,-0.7,0.1
262,T.J. Leaf\leaftj01,PF,21,IND,17,118,8.4,.423,.262,.095,9.7,15.5,12.7,5.9,0.8,1.5,10.3,18.1,,-0.1,0.2,0.1,.022,,-5.0,-1.1,-6.1,-0.1
263,Courtney Lee\leeco01,SG,33,NYK,9,126,13.2,.514,.342,.289,4.0,14.9,9.2,13.8,1.9,1.4,6.5,15.3,,0.1,0.1,0.2,.084,,-0.7,-0.7,-1.4,0.0
264,Damion Lee\leeda03,SG,26,GSW,16,195,10.9,.612,.534,.224,1.7,14.0,8.1,2.1,2.0,0.0,11.2,15.8,,0.1,0.2,0.3,.076,,-1.3,-2.7,-4.0,-0.1
265,Alex Len\lenal01,C,25,ATL,30,591,14.3,.559,.232,.346,10.1,18.6,14.2,7.6,0.7,4.1,15.2,21.4,,0.3,0.4,0.7,.055,,-2.4,-0.6,-3.0,-0.2
266,Kawhi Leonard\leonaka01,SF,27,TOR,27,945,26.5,.606,.253,.380,4.3,21.0,12.9,14.2,2.5,1.3,8.6,29.9,,3.0,1.6,4.6,.232,,4.1,1.0,5.1,1.7
267,Meyers Leonard\leoname01,C,26,POR,31,421,17.1,.654,.508,.238,7.4,23.6,15.6,11.7,0.9,0.8,13.6,16.3,,1.1,0.4,1.4,.165,,2.1,-0.5,1.6,0.4
268,Jon Leuer\leuerjo01,PF,29,DET,19,192,14.7,.655,.107,.268,6.4,17.4,11.7,5.0,1.3,0.9,14.9,16.1,,0.3,0.2,0.5,.131,,-1.9,-0.1,-2.0,0.0
269,Caris LeVert\leverca01,SF,24,BRK,14,416,18.7,.557,.299,.299,3.6,12.3,7.9,21.3,2.0,0.9,11.5,26.9,,0.6,0.3,0.9,.106,,1.7,-0.9,0.8,0.3
270,Damian Lillard\lillada01,PG,28,POR,34,1198,24.7,.593,.391,.355,2.5,11.8,7.3,27.8,1.3,1.3,10.2,30.5,,4.2,0.8,5.0,.201,,6.8,-1.3,5.5,2.3
271,Jeremy Lin\linje01,PG,30,ATL,29,537,17.5,.636,.380,.433,1.3,12.3,6.6,27.6,1.9,0.5,18.4,23.0,,1.0,0.3,1.2,.111,,1.3,-2.4,-1.1,0.1
272,Shaun Livingston\livinsh01,PG,33,GSW,25,411,11.2,.465,.019,.286,6.3,8.7,7.5,17.5,1.5,2.9,13.2,14.2,,0.2,0.3,0.6,.067,,-2.7,0.4,-2.3,0.0
273,Zach Lofton\loftoza01,SG,26,DET,1,4,-9.9,.000,1.000,.000,0.0,0.0,0.0,0.0,12.1,0.0,50.0,21.0,,0.0,0.0,0.0,-0.429,,-16.5,8.4,-8.1,0.0
274,Kevon Looney\looneke01,C,22,GSW,35,715,16.1,.633,.039,.305,13.8,14.7,14.3,11.9,0.8,3.2,13.0,12.0,,1.9,0.6,2.5,.168,,1.7,1.2,2.9,0.9
275,Brook Lopez\lopezbr01,C,30,MIL,33,912,13.1,.567,.694,.144,1.7,12.9,7.6,5.5,0.9,5.9,8.8,17.2,,0.6,1.5,2.1,.112,,-0.5,2.2,1.7,0.9
276,Robin Lopez\lopezro01,C,30,CHI,28,486,10.2,.541,.083,.208,7.3,8.4,7.9,9.7,0.4,4.8,21.1,18.1,,-0.3,0.3,0.0,-0.002,,-4.7,0.7,-4.0,-0.2
277,Kevin Love\loveke01,PF,30,CLE,4,136,16.0,.478,.369,.508,7.8,37.2,22.0,15.7,0.4,0.6,11.2,28.9,,0.0,0.1,0.1,.039,,-1.6,-2.3,-3.9,-0.1
278,Kyle Lowry\lowryky01,PG,32,TOR,30,1023,18.5,.568,.573,.244,1.5,12.2,7.1,38.8,1.9,1.1,17.7,19.5,,2.3,1.2,3.5,.166,,3.3,0.1,3.4,1.4
279,Jordan Loyd\loydjo01,PG,25,TOR,3,17,32.2,1.261,.667,1.333,6.6,24.5,15.9,8.3,0.0,0.0,17.4,14.6,,0.1,0.0,0.2,.424,,11.1,-2.5,8.5,0.0
280,Timothe Luwawu-Cabarrot\luwawti01,SF,23,OKC,17,117,4.4,.401,.512,.146,3.5,11.6,7.5,4.4,1.6,0.7,10.3,16.9,,-0.2,0.2,0.0,-0.001,,-6.1,-1.2,-7.3,-0.2
281,Tyler Lydon\lydonty01,PF,22,DEN,11,41,19.3,.901,.500,.250,10.5,13.3,11.9,6.9,1.2,0.0,10.1,10.3,,0.2,0.0,0.2,.227,,4.7,-1.5,3.2,0.1
282,Trey Lyles\lylestr01,PF,23,DEN,32,653,12.4,.504,.387,.283,3.8,20.4,12.0,10.2,1.4,2.1,12.8,23.6,,-0.3,0.9,0.6,.046,,-2.8,-0.2,-3.1,-0.2
283,Shelvin Mack\macksh01,PG,28,MEM,34,830,11.1,.516,.346,.232,1.5,7.9,4.6,19.3,2.1,0.3,13.4,17.4,,0.1,0.9,1.0,.056,,-2.0,-0.8,-2.9,-0.2
284,Daryl Macon\maconda01,SG,23,DAL,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.002,,-6.0,0.4,-5.6,0.0
285,Ian Mahinmi\mahinia01,C,32,WAS,18,247,11.9,.570,.190,1.143,11.0,15.9,13.4,4.7,1.9,2.1,13.7,12.6,,0.4,0.1,0.5,.101,,-1.8,-0.2,-2.0,0.0
286,Thon Maker\makerth01,C,21,MIL,25,303,14.6,.584,.614,.307,3.9,18.9,11.8,5.9,0.9,4.2,6.5,17.0,,0.4,0.5,1.0,.151,,-0.5,0.8,0.2,0.2
287,Boban Marjanovic\marjabo01,C,30,LAC,26,291,28.1,.686,.009,.670,16.6,26.5,21.8,8.9,1.3,3.9,15.7,25.2,,1.2,0.4,1.6,.256,,2.8,0.2,3.1,0.4
288,Lauri Markkanen\markkla01,PF,21,CHI,12,360,16.6,.547,.458,.151,4.2,20.1,12.1,6.8,1.6,2.1,8.6,25.7,,0.1,0.4,0.5,.061,,-0.5,-1.5,-2.0,0.0
289,Jarell Martin\martija01,PF,24,ORL,20,172,5.3,.407,.412,.137,3.7,19.0,11.2,9.1,0.6,2.0,11.5,15.7,,-0.2,0.1,-0.1,-0.025,,-6.3,-0.6,-6.8,-0.2
290,Frank Mason\masonfr01,PG,24,SAC,27,357,12.3,.482,.349,.349,1.1,9.5,5.2,27.7,1.8,0.9,15.7,20.0,,0.0,0.2,0.2,.030,,-2.0,-2.2,-4.3,-0.2
291,Wesley Matthews\matthwe02,SG,32,DAL,29,899,12.4,.563,.533,.261,2.0,6.4,4.3,12.0,1.4,0.5,9.6,19.2,,1.1,0.6,1.6,.088,,1.0,-1.6,-0.6,0.3
292,Luc Mbah a Moute\mbahalu01,PF,32,LAC,4,61,7.1,.495,.333,.278,3.7,8.3,6.1,4.5,0.8,1.2,9.0,15.5,,0.0,0.0,0.0,.007,,-2.6,-2.1,-4.7,0.0
293,CJ McCollum\mccolcj01,SG,27,POR,33,1125,16.5,.542,.315,.165,2.8,8.8,5.9,12.6,1.3,0.9,8.3,26.3,,1.4,0.6,2.0,.085,,1.2,-2.1,-0.8,0.3
294,T.J. McConnell\mccontj01,PG,26,PHI,29,563,12.6,.577,.133,.070,1.8,9.1,5.6,24.1,2.4,1.1,20.5,13.9,,0.4,0.6,1.1,.091,,-1.8,0.0,-1.9,0.0
295,Doug McDermott\mcderdo01,SF,27,IND,35,619,11.6,.637,.593,.198,1.3,7.0,4.2,6.1,0.8,0.6,7.7,14.7,,1.0,0.7,1.7,.128,,0.7,-1.6,-1.0,0.2
296,JaVale McGee\mcgeeja01,C,31,LAL,29,682,21.9,.640,.016,.235,11.6,17.8,14.8,5.2,1.5,8.4,14.9,19.3,,1.2,1.3,2.5,.175,,-0.6,3.9,3.3,0.9
297,Rodney McGruder\mcgruro01,SG,27,MIA,32,963,10.8,.539,.441,.149,3.5,11.8,7.6,12.2,1.3,0.4,11.8,15.6,,0.7,0.9,1.6,.079,,-0.6,-0.1,-0.7,0.3
298,Alfonzo McKinnie\mckinal01,SF,26,GSW,26,392,12.3,.550,.406,.180,10.3,17.7,14.1,3.8,0.6,1.3,7.4,16.3,,0.5,0.3,0.8,.095,,-0.7,-2.7,-3.4,-0.1
299,Ben McLemore\mclembe01,SG,25,SAC,11,80,6.8,.438,.657,.171,1.3,9.2,5.2,4.8,1.2,2.1,2.6,20.0,,-0.1,0.0,0.0,-0.013,,-2.6,-3.2,-5.8,-0.1
300,Jordan McRae\mcraejo01,SG,27,WAS,7,32,1.3,.182,.273,.000,3.4,14.1,8.6,7.9,1.5,2.7,0.0,14.7,,-0.1,0.0,-0.1,-0.163,,-9.9,-0.9,-10.8,-0.1
301,Salah Mejri\mejrisa01,C,32,DAL,11,65,15.6,.671,.154,.462,10.3,28.1,19.3,13.4,0.7,1.3,16.1,12.2,,0.2,0.1,0.2,.181,,-0.4,0.9,0.5,0.0
302,De'Anthony Melton\meltode01,PG,20,PHO,18,341,9.5,.475,.420,.054,2.0,12.6,7.2,21.7,3.3,1.0,20.7,18.5,,-0.4,0.3,-0.1,-0.014,,-3.4,0.3,-3.1,-0.1
303,Chimezie Metu\metuch01,PF,21,SAS,19,105,12.4,.453,.048,.357,8.4,18.6,13.5,14.6,2.3,1.6,17.1,24.6,,-0.1,0.1,0.0,-0.004,,-5.1,0.3,-4.8,-0.1
304,Khris Middleton\middlkh01,SF,27,MIL,31,967,15.0,.548,.505,.239,1.5,17.0,9.7,18.0,1.8,0.3,13.1,24.3,,0.6,1.5,2.2,.108,,0.3,0.3,0.6,0.6
305,C.J. Miles\milescj01,SF,31,TOR,29,427,5.5,.443,.667,.176,1.8,9.5,5.8,5.4,1.1,1.1,9.3,18.4,,-0.5,0.4,-0.1,-0.007,,-3.2,-1.5,-4.7,-0.3
306,Darius Miller\milleda01,SF,28,NOP,31,707,8.3,.568,.791,.113,1.1,5.7,3.4,9.3,1.4,0.9,11.4,12.2,,0.5,0.2,0.7,.049,,0.3,-1.5,-1.2,0.1
307,Patty Mills\millspa02,PG,30,SAS,35,848,12.0,.562,.578,.191,1.3,9.8,5.6,15.4,1.2,0.8,12.0,16.4,,0.8,0.5,1.3,.076,,0.9,-1.3,-0.4,0.3
308,Paul Millsap\millspa01,PF,33,DEN,25,670,19.9,.585,.223,.401,8.3,19.8,14.0,10.9,2.5,3.8,12.4,21.2,,1.2,1.2,2.4,.171,,0.9,2.7,3.6,1.0
309,Shake Milton\miltosh01,SG,22,PHI,8,44,24.8,.662,.556,.111,7.5,7.0,7.3,21.3,3.2,1.8,0.0,18.1,,0.2,0.1,0.3,.298,,7.5,-0.7,6.9,0.1
310,Nikola Mirotic\mirotni01,PF,27,NOP,25,749,18.1,.586,.542,.246,5.7,26.1,16.1,4.9,1.2,1.7,7.7,22.0,,1.3,0.7,2.0,.131,,1.5,-2.0,-0.5,0.3
311,Donovan Mitchell\mitchdo01,SG,22,UTA,31,1004,13.8,.499,.361,.228,1.8,10.1,6.0,18.0,2.5,0.8,11.9,30.7,,-0.9,1.4,0.5,.024,,-1.4,-0.3,-1.6,0.1
312,Naz Mitrou-Long\mitrona01,SG,25,UTA,1,4,-13.6,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,,0.0,0.0,0.0,-0.242,,-10.9,-2.7,-13.7,0.0
313,Malik Monk\monkma01,SG,20,CHO,30,578,13.0,.521,.544,.196,1.5,8.5,4.9,15.2,1.6,1.2,11.6,25.7,,0.0,0.4,0.4,.030,,-0.1,-2.9,-3.0,-0.1
314,Greg Monroe\monrogr01,C,28,TOR,19,188,17.4,.532,.038,.263,18.5,21.1,19.9,4.8,1.8,0.0,13.6,23.7,,0.2,0.3,0.4,.113,,-1.9,-2.0,-3.9,-0.1
315,E'Twaun Moore\mooreet01,SF,29,NOP,32,952,11.7,.560,.313,.115,2.8,5.6,4.2,10.3,1.2,0.5,8.8,17.6,,1.0,0.2,1.2,.059,,0.3,-2.1,-1.8,0.1
316,Jaylen Morris\morrija01,SG,23,MIL,4,29,12.4,.460,.300,.200,0.0,16.7,8.8,18.4,3.2,0.0,8.4,17.2,,0.0,0.1,0.1,.088,,-3.5,1.0,-2.5,0.0
317,Marcus Morris\morrima03,PF,29,BOS,30,817,17.0,.631,.466,.207,3.3,21.3,12.2,8.7,1.0,0.7,10.9,21.2,,1.5,1.2,2.8,.162,,1.3,-0.6,0.8,0.6
318,Markieff Morris\morrima02,PF,29,WAS,34,883,12.6,.543,.439,.223,5.0,16.9,10.9,9.9,1.3,1.9,11.5,19.7,,0.4,0.4,0.8,.045,,-1.0,-1.1,-2.1,0.0
319,Monte Morris\morrimo01,PG,23,DEN,32,801,16.6,.567,.295,.103,1.5,9.9,5.7,24.0,2.1,0.2,7.3,16.9,,1.7,0.9,2.6,.157,,1.6,-0.8,0.9,0.6
320,Emmanuel Mudiay\mudiaem01,PG,22,NYK,28,728,16.5,.551,.303,.288,2.2,10.2,6.0,22.9,1.5,1.2,13.3,24.3,,0.7,0.2,0.9,.063,,1.1,-2.2,-1.2,0.2
321,Jamal Murray\murraja01,PG,21,DEN,32,1096,13.8,.502,.310,.194,2.6,11.5,7.1,21.5,1.4,1.1,12.2,24.7,,0.3,1.1,1.5,.065,,-0.6,-0.5,-1.1,0.3
322,Dzanan Musa\musadz01,SG,19,BRK,7,26,5.7,.403,.429,.143,4.1,8.5,6.3,6.5,3.8,0.0,16.8,29.5,,-0.1,0.0,-0.1,-0.184,,-7.8,-2.6,-10.3,-0.1
323,Mike Muscala\muscami01,PF,27,PHI,28,651,10.6,.551,.736,.309,5.4,15.2,10.5,8.3,0.7,2.2,11.4,14.8,,0.6,0.6,1.2,.090,,-0.1,-0.3,-0.4,0.3
324,Svi Mykhailiuk\mykhasv01,SF,21,LAL,21,227,6.4,.475,.657,.186,2.4,5.3,3.9,10.0,1.6,0.0,15.6,16.5,,-0.2,0.2,0.0,-0.007,,-3.2,-2.1,-5.3,-0.2
325,Abdel Nader\naderab01,SF,25,OKC,15,53,6.0,.474,.313,.125,1.9,25.6,13.6,5.0,1.8,1.6,26.2,17.5,,-0.1,0.1,0.0,-0.026,,-9.4,0.7,-8.7,-0.1
326,Larry Nance\nancela02,C,26,CLE,33,849,19.0,.589,.155,.311,9.4,23.6,16.2,17.9,2.7,2.3,14.4,15.1,,1.7,0.8,2.6,.145,,1.7,2.7,4.4,1.4
327,Shabazz Napier\napiesh01,PG,27,BRK,25,357,13.9,.519,.429,.347,2.4,9.0,5.7,15.1,2.3,1.5,11.5,23.0,,0.2,0.3,0.5,.070,,-1.0,-1.2,-2.3,0.0
328,Raul Neto\netora01,PG,26,UTA,13,129,16.3,.632,.410,.308,1.7,10.3,6.0,31.8,2.2,0.0,21.3,18.9,,0.2,0.2,0.4,.146,,0.4,-1.2,-0.9,0.0
329,Georges Niang\niangge01,PF,25,UTA,23,156,15.5,.642,.696,.161,2.2,17.0,9.6,12.9,1.2,0.5,9.1,18.3,,0.3,0.2,0.5,.161,,2.1,-1.0,1.0,0.1
330,Joakim Noah\noahjo01,C,33,MEM,9,126,10.8,.518,.000,.486,8.1,20.4,14.2,13.7,1.2,3.8,23.4,20.4,,-0.1,0.2,0.1,.022,,-6.1,2.0,-4.1,-0.1
331,Nerlens Noel\noelne01,C,24,OKC,32,449,20.4,.605,.000,.336,13.2,21.9,17.5,5.2,3.1,9.1,14.5,13.7,,0.8,1.3,2.1,.222,,-1.8,6.9,5.1,0.8
332,Dirk Nowitzki\nowitdi01,PF,40,DAL,6,52,5.3,.434,.421,.211,0.0,14.4,7.4,5.5,0.0,3.2,8.8,18.6,,-0.1,0.0,0.0,-0.026,,-6.6,-1.7,-8.4,-0.1
333,Frank Ntilikina\ntilila01,PG,20,NYK,31,684,6.0,.436,.441,.123,0.7,8.7,4.6,16.6,1.5,1.4,16.5,16.4,,-0.8,0.2,-0.6,-0.044,,-3.8,-1.5,-5.3,-0.6
334,James Nunnally\nunnaja01,SF,28,MIN,11,59,13.3,.593,.619,.190,0.0,7.3,3.6,12.2,0.8,0.0,4.2,17.0,,0.1,0.0,0.1,.111,,1.0,-4.2,-3.2,0.0
335,Jusuf Nurkic\nurkiju01,C,24,POR,34,904,22.2,.541,.062,.417,15.0,25.2,20.2,15.7,1.9,3.9,14.2,23.9,,1.6,1.4,3.0,.158,,1.0,3.1,4.1,1.4
336,David Nwaba\nwabada01,SG,26,CLE,21,345,12.1,.517,.354,.505,3.1,16.0,9.3,6.3,1.9,1.7,6.9,16.6,,0.2,0.2,0.4,.058,,-1.8,-1.1,-2.9,-0.1
337,Royce O'Neale\onealro01,SF,25,UTA,35,572,7.5,.526,.375,.141,2.0,17.0,9.5,11.0,1.6,0.6,18.6,12.6,,-0.2,0.8,0.6,.049,,-3.6,1.6,-1.9,0.0
338,Kyle O'Quinn\oquinky01,C,28,IND,16,106,20.0,.516,.100,.150,12.9,27.4,20.4,26.6,1.4,6.8,15.8,20.9,,0.1,0.3,0.4,.181,,-0.6,5.4,4.8,0.2
339,Semi Ojeleye\ojelese01,PF,24,BOS,24,278,8.0,.508,.583,.179,4.5,12.7,8.6,2.5,0.7,0.3,9.0,15.4,,0.0,0.3,0.3,.053,,-3.2,-2.2,-5.3,-0.2
340,Jahlil Okafor\okafoja01,C,23,NOP,17,131,17.5,.585,.000,.316,13.8,16.4,15.1,2.3,0.4,1.9,9.7,22.5,,0.3,0.1,0.3,.117,,-1.8,-4.4,-6.2,-0.1
341,Elie Okobo\okoboel01,PG,21,PHO,19,380,7.6,.470,.389,.107,1.5,10.1,5.7,17.7,1.9,0.7,16.4,18.9,,-0.4,0.2,-0.2,-0.029,,-3.9,-1.6,-5.5,-0.3
342,Josh Okogie\okogijo01,SG,20,MIN,26,502,9.6,.479,.407,.278,3.8,13.0,8.4,6.9,2.1,1.7,10.8,17.1,,-0.2,0.4,0.2,.023,,-2.7,0.1,-2.6,-0.1
343,Victor Oladipo\oladivi01,SG,26,IND,24,790,19.1,.532,.378,.253,1.7,19.4,10.8,25.7,2.5,1.1,11.5,28.3,,0.6,1.5,2.1,.127,,1.8,1.6,3.4,1.1
344,Kelly Olynyk\olynyke01,PF,27,MIA,32,664,16.1,.601,.644,.411,4.9,17.3,11.0,14.6,1.8,1.6,14.3,19.1,,1.2,0.9,2.1,.149,,1.9,0.5,2.4,0.7
345,Cedi Osman\osmande01,SF,23,CLE,33,1053,9.1,.490,.434,.220,1.9,16.1,8.7,10.0,1.0,0.6,11.9,18.2,,-0.3,0.1,-0.1,-0.006,,-2.0,-1.5,-3.6,-0.4
346,Kelly Oubre\oubreke01,SF,23,TOT,33,874,13.7,.550,.434,.290,3.1,15.3,9.1,4.4,1.6,2.4,8.4,21.0,,0.5,0.5,0.9,.052,,-1.6,-1.9,-3.6,-0.3
346,Kelly Oubre\oubreke01,SF,23,WAS,29,755,13.6,.545,.433,.279,3.4,15.6,9.4,3.9,1.7,2.3,8.1,21.1,,0.4,0.4,0.7,.048,,-1.7,-2.0,-3.6,-0.3
346,Kelly Oubre\oubreke01,SF,23,PHO,4,119,14.4,.590,.442,.372,0.9,13.3,7.0,7.6,1.2,2.8,10.7,20.6,,0.1,0.1,0.2,.077,,-1.4,-1.7,-3.0,0.0
347,Zaza Pachulia\pachuza01,C,34,DET,30,378,16.5,.517,.032,.731,13.8,23.3,18.4,15.7,2.6,1.3,14.6,16.0,,0.6,0.7,1.3,.162,,-0.9,3.4,2.5,0.4
348,Jabari Parker\parkeja01,PF,23,CHI,29,872,12.7,.520,.238,.225,4.2,20.5,12.4,12.9,1.0,1.0,15.2,25.4,,-0.9,0.7,-0.1,-0.007,,-3.3,-0.7,-4.0,-0.4
349,Tony Parker\parketo01,PG,36,CHO,30,576,15.0,.493,.108,.297,1.1,7.7,4.4,32.4,1.3,0.6,11.8,24.8,,0.3,0.3,0.6,.048,,-1.6,-3.3,-4.9,-0.4
350,Chandler Parsons\parsoch01,SF,30,MEM,3,46,7.3,.500,.588,.000,2.5,7.6,5.0,7.0,1.1,2.1,10.5,19.1,,0.0,0.0,0.0,.000,,-3.3,-2.0,-5.3,0.0
